sct	MiniMayoSRS	Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	RADA	INTRINSIC_RADA	JACCARD	SOKAL	lcs(s)	corpus lcs	intrinsic lcs	paths
sct-umls	UMNSRS_similarity	C0021359	C0079083	0.431712	0.017692	0.058893	0.090909	0.030237	0.838235	0.089460	0.030340	0.015404	C2720507		C2720507	C2720507=C0021359->C0577274->C1291680->C0574125->C0427350->C0037088->*C2720507*<-C0079083<-C1443632<-C0003392<-C0013227
sct-umls	UMNSRS_similarity	C0003862	C0027796	0.618572	0.398046	0.759186	0.200000	0.117186	0.926471	0.786126	0.611845	0.440761	C0458087		C0458087	C0458087=C0003862->C0026858->*C0458087*<-C0027796<-C0423717
sct-umls	UMNSRS_similarity	C0003129	C0033487	0.000000	0.184236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0012833	C0004147	0.454300	0.029548	0.061355	0.100000	0.031541	0.852941	0.128285	0.031648	0.016079	C2720507		C2720507	C2720507=C0012833->C0424575->C1287406->C0037088->*C2720507*<-C0004147<-C0304516<-C0001645<-C0004382<-C0013227
sct-umls	UMNSRS_similarity	C0030305	C0021641	0.454300	0.030793	0.061619	0.100000	0.031681	0.852941	0.132265	0.031789	0.016151	C2720507		C2720507	C2720507=C0030305->C0030286->C0426683->C1320355->C1290906->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
sct-umls	UMNSRS_similarity	C0017160	C0021641	0.431712	0.028078	0.061045	0.090909	0.031376	0.838235	0.123559	0.031483	0.015993	C2720507		C2720507	C2720507=C0017160->C0017152->C0038354->C1302710->C1290853->C1290906->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
sct-umls	UMNSRS_similarity	C0023530	C0007537	0.392121	0.016652	0.058682	0.076923	0.030125	0.808824	0.085975	0.030228	0.015346	C2720507		C2720507	C2720507=C0023530->C0580531->C1292123->C2711906->C0037088->*C2720507*<-C0007537<-C0304319<-C2266959<-C0026458<-C0279516<-C0003204<-C0013227
sct-umls	UMNSRS_similarity	C0019655	C0032950	0.411091	0.036450	0.062834	0.083333	0.032326	0.823529	0.150142	0.032436	0.016485	C2720507		C2720507	C2720507=C0019655->C0276698->C0026946->C0009450->C1285556->C1298232->*C2720507*<-C0032950<-C0017710<-C0001617<-C0360511<-C0013227
sct-umls	UMNSRS_similarity	C0442874	C0009806	0.507184	0.190528	0.400257	0.125000	0.055961	0.882353	0.521067	0.250201	0.142989	C1285159		C1285159	C1285159=C0442874->C0027765->*C1285159*<-C0009806<-C0016807<-C0021831<-C0266806<-C0012242
sct-umls	UMNSRS_similarity	C0149651	C0013404	0.411091	0.031948	0.061865	0.083333	0.031811	0.823529	0.135943	0.031920	0.016219	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0013404<-C1287669<-C0577969<-C0425442<-C1290906<-C0037088
sct-umls	UMNSRS_similarity	C0018991	C0070166	0.454300	0.023754	0.060140	0.100000	0.030896	0.852941	0.109514	0.031002	0.015745	C2720507		C2720507	C2720507=C0018991->C0007682->C0422878->C1290906->C0037088->*C2720507*<-C0070166<-C0085826<-C0007220<-C0013227
sct-umls	UMNSRS_similarity	C0026946	C0286651	0.479270	0.067118	0.069832	0.111111	0.036057	0.867647	0.241019	0.036179	0.018423	C2720507		C2720507	C2720507=C0026946->C0009450->C1285556->C1298232->*C2720507*<-C0286651<-C0360714<-C0014432<-C0013227
sct-umls	UMNSRS_similarity	C0035435	C0009262	0.431712	0.021983	0.059773	0.090909	0.030702	0.838235	0.103701	0.030807	0.015645	C2720507		C2720507	C2720507=C0035435->C0026857->C0426779->C1290906->C0037088->*C2720507*<-C0009262<-C0360273<-C0018100<-C0360271<-C0013227
sct-umls	UMNSRS_similarity	C0013404	C0220892	0.000000	0.224549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C1623038	C0018926	0.000000	0.183362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0877781	C0018681	0.454300	0.022860	0.059954	0.100000	0.030798	0.852941	0.106584	0.030904	0.015694	C2720507		C2720507	C2720507=C0877781->C2733300->C1531482->C0420206->*C2720507*<-C0018681<-C0578055<-C0458087<-C1290906<-C0037088
sct-umls	UMNSRS_similarity	C0023992	C0005632	0.507184	0.275884	0.646127	0.125000	0.075843	0.882353	0.654061	0.477244	0.313408	C0017173		C0017173	C0017173=C0023992->C0003292->*C0017173*<-C0005632<-C0304558<-C0304553<-C0282090<-C1268922
sct-umls	UMNSRS_similarity	C0920289	C0015672	0.000000	0.194610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0878544	C0039070	0.671456	0.266579	0.589044	0.250000	0.073370	0.941176	0.641447	0.417478	0.263806	C0007222		C0007222	C0007222=C0878544->C0018799->*C0007222*<-C0039070
sct-umls	UMNSRS_similarity	C0003129	C0036572	0.000000	0.260832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0036494	C0001962	0.507184	0.023542	0.060096	0.125000	0.030873	0.882353	0.108820	0.030979	0.015733	C2720507		C2720507	C2720507=C0036494->C0026603->C1633746->C0037088->*C2720507*<-C0001962<-C0358214<-C0013227
sct-umls	UMNSRS_similarity	C0242339	C0060277	0.411091	0.009331	0.057215	0.083333	0.029349	0.823529	0.061080	0.029450	0.014945	C2720507		C2720507	C2720507=C0242339->C0268195->C0025517->C0012634->C0037088->*C2720507*<-C0060277<-C1298637<-C0302583<-C0040577<-C0443771<-C0013227
sct-umls	UMNSRS_similarity	C0039730	C0040822	0.454300	0.087184	0.200875	0.100000	0.038728	0.852941	0.295327	0.111652	0.059127	C0037088		C0037088	C0037088=C0039730->C0271976->C0002871->C0221016->C1533163->C0012634->*C0037088*<-C0040822<-C0427086<-C1689949
sct-umls	UMNSRS_similarity	C0009951	C0085208	0.000000	0.186643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0002962	C0028351	0.479270	0.015876	0.058525	0.111111	0.030042	0.867647	0.083368	0.030144	0.015303	C2720507		C2720507	C2720507=C0002962->C1300028->C0012634->C0037088->*C2720507*<-C0028351<-C0027908<-C2979985<-C0439861
sct-umls	UMNSRS_similarity	C0027121	C0025815	0.431712	0.037598	0.063083	0.090909	0.032458	0.838235	0.153724	0.032569	0.016554	C2720507		C2720507	C2720507=C0027121->C1285332->C1290853->C1290906->C0037088->*C2720507*<-C0025815<-C0017710<-C0001617<-C0360511<-C0013227
sct-umls	UMNSRS_similarity	C0003128	C0152149	0.739635	0.376460	0.765635	0.333333	0.108514	0.955882	0.766766	0.620266	0.449555	C1291681		C1291681	C1291681=C0003128->*C1291681*<-C0152149
sct-umls	UMNSRS_similarity	C0013456	C0002645	0.358207	0.020002	0.059365	0.066667	0.030486	0.779412	0.097153	0.030591	0.015533	C2720507		C2720507	C2720507=C0013456->C0578044->C0578055->C0458087->C1290906->C0037088->*C2720507*<-C0002645<-C0304324<-C0355853<-C0030842<-C0026458<-C0279516<-C0003204<-C0013227
sct-umls	UMNSRS_similarity	C0022116	C0995182	0.000000	0.199197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0006277	C0298130	0.392121	0.027356	0.060892	0.076923	0.031295	0.808824	0.121228	0.031402	0.015952	C2720507		C2720507	C2720507=C0006277->C0006261->C1302710->C1290853->C1290906->C0037088->*C2720507*<-C0298130<-C0595726<-C0304440<-C0006280<-C0282686<-C0013227
sct-umls	UMNSRS_similarity	C0286651	C0024027	0.739635	0.597357	0.906351	0.333333	0.238330	0.955882	0.909269	0.828740	0.707562	C0360714		C0360714	C0360714=C0286651->*C0360714*<-C0024027
sct-umls	UMNSRS_similarity	C0032285	C1883552	0.431712	0.036863	0.062923	0.090909	0.032373	0.838235	0.151431	0.032484	0.016510	C2720507		C2720507	C2720507=C0032285->C0024115->C1302710->C1290853->C1290906->C0037088->*C2720507*<-C1883552<-C0442795<-C0442719<-C1285164
sct-umls	UMNSRS_similarity	C0037763	C0016860	0.454300	0.043412	0.064361	0.100000	0.033137	0.852941	0.171651	0.033250	0.016906	C2720507		C2720507	C2720507=C0037763->C0427194->C1290906->C0037088->*C2720507*<-C0016860<-C0354100<-C0012798<-C0007220<-C0013227
sct-umls	UMNSRS_similarity	C0040485	C0014806	0.411091	0.020945	0.059559	0.083333	0.030589	0.823529	0.100276	0.030694	0.015586	C2720507		C2720507	C2720507=C0040485->C1290145->C0558385->C1290853->C1290906->C0037088->*C2720507*<-C0014806<-C0003240<-C0279516<-C0003204<-C0013227
sct-umls	UMNSRS_similarity	C0011603	C1998461	0.000000	0.270691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0947651	C0022614	0.000000	0.182314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0003850	C0022116	0.618572	0.295827	0.646783	0.200000	0.081426	0.926471	0.679728	0.477959	0.314025	C0042373		C0042373	C0042373=C0003850->C0852949->*C0042373*<-C0022116<-C0232352
sct-umls	UMNSRS_similarity	C0018995	C0032617	0.575363	0.197234	0.524789	0.166667	0.057313	0.911765	0.533040	0.355738	0.216351	C0025517		C0025517	C0025517=C0018995->C0282193->C0012715->C0154260->*C0025517*<-C0032617
sct-umls	UMNSRS_similarity	C0025587	C0040460	0.538830	0.292783	0.675384	0.142857	0.080547	0.897059	0.675927	0.509872	0.342166	C0458087		C0458087	C0458087=C0025587->C0151825->C0026858->*C0458087*<-C0040460<-C0015468<-C0578055
sct-umls	UMNSRS_similarity	C0011175	C0038187	0.507184	0.075609	0.244686	0.125000	0.037164	0.882353	0.264475	0.139398	0.074921	C0012634		C0012634	C0012634=C0011175->C0267995->C0267994->C0025517->*C0012634*<-C0038187<-C0162429<-C0028709
sct-umls	UMNSRS_similarity	C0009319	C0014544	0.507184	0.195180	0.458876	0.125000	0.056895	0.882353	0.529403	0.297754	0.174919	C1290853|C1302710		C1302710	C1290853=C0009319->C0578878->C1285331->C1285332->*C1290853*<-C0014544<-C0006111<-C1302710|C1302710=C0009319->C0578878->C0341321->C0021831->C0266805->*C1302710*<-C0014544<-C0006111
sct-umls	UMNSRS_similarity	C0011847	C0085602	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0162275	C0038187	0.507184	0.047305	0.178258	0.125000	0.033600	0.882353	0.183447	0.097850	0.051442	C0037088		C0037088	C0037088=C0162275->C0426391->C2711906->*C0037088*<-C0038187<-C0162429<-C0028709<-C0012634
sct-umls	UMNSRS_similarity	C0036572	C0042291	0.479270	0.057420	0.067542	0.111111	0.034833	0.867647	0.213347	0.034951	0.017786	C2720507		C2720507	C2720507=C0036572->C0730595->C1290906->C0037088->*C2720507*<-C0042291<-C0003286<-C0007680<-C0013227
sct-umls	UMNSRS_similarity	C0018081	C0070166	0.454300	0.028670	0.061169	0.100000	0.031442	0.852941	0.125463	0.031550	0.016028	C2720507		C2720507	C2720507=C0018081->C0036916->C0009450->C1285556->C1298232->*C2720507*<-C0070166<-C0085826<-C0007220<-C0013227
sct-umls	UMNSRS_similarity	C0301532	C0039840	0.618572	0.401151	0.782192	0.200000	0.118489	0.926471	0.788790	0.642295	0.473074	C0042890		C0042890	C0042890=C0301532->*C0042890*<-C0039840<-C0042849<-C0259754
sct-umls	UMNSRS_similarity	C0020676	C1883552	0.431712	0.026362	0.060684	0.090909	0.031185	0.838235	0.118012	0.031291	0.015894	C2720507		C2720507	C2720507=C0020676->C0040128->C0014130->C0559306->C2711906->C0037088->*C2720507*<-C1883552<-C0442795<-C0442719<-C1285164
sct-umls	UMNSRS_similarity	C0039730	C0019045	0.739635	0.699609	0.935809	0.333333	0.343040	0.955882	0.945630	0.879362	0.784698	C0019045		C0019045	C0019045=C0039730->C1960031->*C0019045
sct-umls	UMNSRS_similarity	C0206160	C0004057	0.454300	0.022487	0.059877	0.100000	0.030757	0.852941	0.105357	0.030862	0.015673	C2720507		C2720507	C2720507=C0206160->C0580380->C1292123->C2711906->C0037088->*C2720507*<-C0004057<-C0085826<-C0007220<-C0013227
sct-umls	UMNSRS_similarity	C0026946	C0079083	0.479270	0.061334	0.068457	0.111111	0.035321	0.867647	0.224629	0.035442	0.018041	C2720507		C2720507	C2720507=C0026946->C0009450->C1285556->C1298232->*C2720507*<-C0079083<-C1443632<-C0003392<-C0013227
sct-umls	UMNSRS_similarity	C0026946	C0025289	0.538830	0.164836	0.311137	0.142857	0.051067	0.897059	0.472453	0.184229	0.101460	C0012634		C0012634	C0012634=C0026946->C0009450->*C0012634*<-C0025289<-C1285331<-C1285332<-C1290853
sct-umls	UMNSRS_similarity	C0030232	C0060277	0.392121	0.009331	0.057215	0.076923	0.029349	0.808824	0.061080	0.029450	0.014945	C2720507		C2720507	C2720507=C0030232->C0678215->C0455205->C1291044->C1290906->C0037088->*C2720507*<-C0060277<-C1298637<-C0302583<-C0040577<-C0443771<-C0013227
sct-umls	UMNSRS_similarity	C0332566	C0332573	0.671456	0.100804	0.325783	0.250000	0.040653	0.941176	0.330040	0.194588	0.107780	C0332447		C0332447	C0332447=C0332566->C0332563->*C0332447*<-C0332573
sct-umls	UMNSRS_similarity	C0018834	C0020740	0.411091	0.017912	0.058938	0.083333	0.030260	0.823529	0.090194	0.030364	0.015416	C2720507		C2720507	C2720507=C0018834->C0221727->C0577006->C1320355->C1290906->C0037088->*C2720507*<-C0020740<-C0003211<-C0242937<-C0002771<-C0013227
sct-umls	UMNSRS_similarity	C0995182	C0020264	0.000000	0.198509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0009214	C0011816	0.575363	0.432898	0.800352	0.166667	0.132675	0.911765	0.814408	0.667155	0.500550	C0242402|C0376196		C0242402	C0242402=C0009214->C0031368->*C0242402*<-C0011816<-C0360196<-C0360445|C0376196=C0009214->C0031368->*C0376196*<-C0011816<-C0360196<-C0360445
sct-umls	UMNSRS_similarity	C0001047	C0001443	0.538830	0.189231	0.512005	0.142857	0.055703	0.897059	0.518718	0.344090	0.207795	C0013227|C0576728		C0576728	C0013227=C0001047->C0026698->C0282686->*C0013227*<-C0001443<-C0027908<-C2979985|C0576728=C0001047->C0002527->C0002520->*C0576728*<-C0001443<-C0034136<-C0556144
sct-umls	UMNSRS_similarity	C0086073	C0032950	0.575363	0.167015	0.438577	0.166667	0.051465	0.911765	0.476751	0.280883	0.163388	C1320237		C1320237	C1320237=C0086073->C0360195->*C1320237*<-C0032950<-C0017710<-C0582125
sct-umls	UMNSRS_similarity	C0037763	C0151818	0.739635	0.284720	0.626375	0.333333	0.078267	0.955882	0.665659	0.456001	0.295338	C0427194		C0427194	C0427194=C0037763->*C0427194*<-C0151818
sct-umls	UMNSRS_similarity	C0011991	C0007537	0.411091	0.014630	0.058273	0.083333	0.029909	0.823529	0.079163	0.030011	0.015234	C2720507		C2720507	C2720507=C0011991->C0476288->C1689949->C0037088->*C2720507*<-C0007537<-C0304319<-C2266959<-C0026458<-C0279516<-C0003204<-C0013227
sct-umls	UMNSRS_similarity	C0007559	C0007561	0.739635	0.648798	0.927761	0.333333	0.286252	0.955882	0.929212	0.865256	0.762511	C0304320		C0304320	C0304320=C0007559->*C0304320*<-C0007561
sct-umls	UMNSRS_similarity	C0030193	C0026549	0.454300	0.086581	0.074657	0.100000	0.038645	0.852941	0.293751	0.038776	0.019771	C2720507		C2720507	C2720507=C0030193->C0234185->C1291731->C0422837->C0037088->*C2720507*<-C0026549<-C0376196<-C0007680<-C0013227
sct-umls	UMNSRS_similarity	C0027358	C0015846	0.575363	0.152443	0.425171	0.166667	0.048862	0.911765	0.447364	0.269979	0.156056	C1320237		C1320237	C1320237=C0027358->*C1320237*<-C0015846<-C0360464<-C1268914<-C0003360
sct-umls	UMNSRS_similarity	C0042384	C0018991	0.538830	0.158184	0.371445	0.142857	0.049871	0.897059	0.459123	0.228082	0.128721	C1285159		C1285159	C1285159=C0042384->C1290889->C1285333->*C1285159*<-C0018991<-C0007682<-C0027765
sct-umls	UMNSRS_similarity	C0009262	C0033209	0.618572	0.688918	0.942113	0.200000	0.330223	0.926471	0.942418	0.890561	0.802712	C0018100|C1320237		C0018100	C0018100=C0009262->C0360273->*C0018100*<-C0033209<-C0041983|C1320237=C0009262->*C1320237*<-C0033209<-C0038760<-C1532645
sct-umls	UMNSRS_similarity	C0126174	C0216784	0.739635	0.585925	0.900544	0.333333	0.228820	0.955882	0.904319	0.819081	0.693596	C0521942		C0521942	C0521942=C0126174->*C0521942*<-C0216784
sct-umls	UMNSRS_similarity	C1623038	C0002871	0.000000	0.279184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0055003	C0004899	0.000000	0.179775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0037354	C0042214	0.739635	0.636247	0.923556	0.333333	0.273738	0.955882	0.924677	0.857969	0.751266	C1532229		C1532229	C1532229=C0037354->*C1532229*<-C0042214
sct-umls	UMNSRS_similarity	C0038187	C0152149	0.479270	0.047305	0.178258	0.111111	0.033600	0.867647	0.183447	0.097850	0.051442	C0037088		C0037088	C0037088=C0038187->C0162429->C0028709->C0012634->*C0037088*<-C0152149<-C0567248<-C1320355<-C1290906
sct-umls	UMNSRS_similarity	C0031763	C0011603	0.000000	0.270691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0011777	C0246719	0.575363	0.154120	0.426707	0.166667	0.049155	0.911765	0.450823	0.271219	0.156884	C1320237		C1320237	C1320237=C0011777->C0017710->C0582125->*C1320237*<-C0246719<-C0012544
sct-umls	UMNSRS_similarity	C0019158	C0000970	0.431712	0.048163	0.065423	0.090909	0.033703	0.838235	0.186025	0.033818	0.017200	C2720507		C2720507	C2720507=C0019158->C0023895->C1302710->C1290853->C1290906->C0037088->*C2720507*<-C0000970<-C0280004<-C0003419<-C0013227
sct-umls	UMNSRS_similarity	C0022116	C0013132	0.454300	0.083302	0.255702	0.100000	0.038196	0.852941	0.285123	0.146593	0.079094	C1290906		C1290906	C1290906=C0022116->C1276288->C0425560->*C1290906*<-C0013132<-C0576989<-C0426533<-C1827135<-C0426480<-C0426573
sct-umls	UMNSRS_similarity	C0019270	C0013456	0.392121	0.019676	0.059298	0.076923	0.030451	0.808824	0.096072	0.030555	0.015515	C2720507		C2720507	C2720507=C0019270->C0333056->C0333010->C0332447->C1260954->C1268086->*C2720507*<-C0013456<-C0578044<-C0578055<-C0458087<-C1290906<-C0037088
sct-umls	UMNSRS_similarity	C0018021	C0011644	0.000000	0.205067	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_similarity	C0004134	C0001962	0.507184	0.036083	0.062754	0.125000	0.032284	0.882353	0.148993	0.032394	0.016463	C2720507		C2720507	C2720507=C0004134->C0575091->C0427350->C0037088->*C2720507*<-C0001962<-C0358214<-C0013227
sct-umls	UMNSRS_similarity	C0043528	C0004576	0.507184	0.120663	0.367222	0.125000	0.043633	0.882353	0.377730	0.224906	0.126701	C1285556		C1285556	C1285556=C0043528->*C1285556*<-C0004576<-C0276848<-C0343773<-C0033740<-C0030499<-C0009450
sct-umls	UMNSRS_similarity	C0035508	C0034642	0.739635	0.762916	0.961295	0.333333	0.429804	0.955882	0.962337	0.925474	0.861285	C0425542		C0425542	C0425542=C0035508->*C0425542*<-C0034642
sct-umls	UMNSRS_similarity	C0557875	C0004147	0.411091	0.014548	0.058256	0.083333	0.029900	0.823529	0.078887	0.030002	0.015230	C2720507		C2720507	C2720507=C0557875->C0015672->C1282984->C0424575->C1287406->C0037088->*C2720507*<-C0004147<-C0304516<-C0001645<-C0004382<-C0013227
sct-umls	UMNSRS_similarity	C0004153	C0002962	0.575363	0.074137	0.243681	0.166667	0.036969	0.911765	0.260459	0.138746	0.074544	C0012634		C0012634	C0012634=C0004153->C0003850->C1285162->*C0012634*<-C0002962<-C1300028
sct-umls	UMNSRS_similarity	C0019158	C0018926	0.538830	0.092015	0.256089	0.142857	0.039400	0.897059	0.307832	0.146847	0.079242	C0012634		C0012634	C0012634=C0019158->C0023895->C1302710->C1290853->*C0012634*<-C0018926<-C0042963
sct-umls	UMNSRS_similarity	C0027358	C0026549	0.739635	0.410593	0.782030	0.333333	0.122542	0.955882	0.796714	0.642076	0.472837	C2584404|C1320237		C2584404	C2584404=C0027358->*C2584404*<-C0026549|C1320237=C0027358->*C1320237*<-C0026549
sct-umls	UMNSRS_similarity	C0011991	C0009262	0.454300	0.011708	0.057687	0.100000	0.029599	0.852941	0.069232	0.029700	0.015074	C2720507		C2720507	C2720507=C0011991->C0476288->C1689949->C0037088->*C2720507*<-C0009262<-C0360273<-C0018100<-C0360271<-C0013227
sct-umls	UMNSRS_similarity	C0027121	C0026848	0.835728	0.555806	0.848855	0.500000	0.205544	0.970588	0.890269	0.737400	0.584033	C0026848		C0026848	C0026848=C0027121->*C0026848
sct-umls	UMNSRS_similarity	C0006277	C0023992	0.431712	0.027384	0.060898	0.090909	0.031299	0.838235	0.121317	0.031405	0.015953	C2720507		C2720507	C2720507=C0006277->C0006261->C1302710->C1290853->C1290906->C0037088->*C2720507*<-C0023992<-C0003292<-C0017173<-C0013227
sct-umls	UMNSRS_similarity	C0013428	C0008809	0.431712	0.014419	0.058231	0.090909	0.029886	0.838235	0.078452	0.029988	0.015222	C2720507		C2720507	C2720507=C0013428->C0000737->C0578056->C0458087->C1290906->C0037088->*C2720507*<-C0008809<-C1533693<-C0034423<-C0013227
sct-umls	UMNSRS_similarity	C0282386	C0536495	0.739635	0.584604	0.902192	0.333333	0.227746	0.955882	0.903734	0.821812	0.697522	C1533693		C1533693	C1533693=C0282386->*C1533693*<-C0536495
sct-umls	UMNSRS_similarity	C0034880	C0005740	0.411091	0.009312	0.057211	0.083333	0.029347	0.823529	0.061012	0.029448	0.014944	C2720507		C2720507	C2720507=C0034880->C0013447->C1290856->C1290853->C1290906->C0037088->*C2720507*<-C0005740<-C0010861<-C0003236<-C0003392<-C0013227
sct-umls	UMNSRS_similarity	C0008168	C0007561	0.575363	0.283468	0.653771	0.166667	0.077919	0.911765	0.664037	0.485632	0.320683	C0279516		C0279516	C0279516=C0008168->*C0279516*<-C0007561<-C0304320<-C2266959<-C0026458
sct-umls	UMNSRS_similarity	C0007537	C0007557	0.739635	0.648798	0.927761	0.333333	0.286252	0.955882	0.929212	0.865256	0.762511	C0304319		C0304319	C0304319=C0007537->*C0304319*<-C0007557
