"cg","con","Concept.1","Concept.2","PAGERANK","lcs.s.","corpus.lcs","intrinsic.lcs","paths"
"sct-umls","UMNSRS_relatedness","C0002333","C0024002",0.099703,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013404","C0025815",0.03419,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020676","C0009421",0.179358,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0011847","C0032950",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040038","C0011603",0.150103,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0030305","C0016204",0.164099,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0014544","C0006949",0.063455,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0149651","C0885057",0.009614,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0035435","C0917801",0.194758,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0035435","C0032950",0.044025,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0011847","C0020456",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0877781","C0017887",0.020095,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040038","C0232197",0.181851,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0019079","C0043031",0.107746,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0029456","C0246719",0.02359,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002962","C0032143",0.039589,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0012833","C0015672",0.230918,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0004134","C0009806",0.197654,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0026946","C0009187",0.167752,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0036396","C0231236",0.246826,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009014","C0025859",0.037778,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0065374","C0072973",0.148337,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003615","C0007546",0.132528,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0007561","C0007557",0.073701,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0877781","C0000970",0.010515,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0070166","C0043031",0.044823,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0017160","C0013369",0.169247,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0014544","C0019209",0.166297,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020639","C0020175",0.279684,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013404","C0073992",0.044371,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0028978","C0025598",0.073277,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0032285","C0025289",0.169444,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0025815","C0032950",0.029334,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0022116","C0286651",0.013664,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0025587","C0009014",0.100394,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0231655","C0017887",0.071359,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0026946","C0005716",0.166787,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0027497","C0061851",0.016679,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C1883552","C0074554",0.021068,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0079083","C0008838",0.191021,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0442874","C0039128",0.144535,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0039128","C0220892",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0022251","C0025859",0.030242,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013090","C0220892",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0041948","C0020740",0.050744,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0034642","C0010520",0.206312,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0231451","C0020175",0.283394,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0152149","C0246719",0.027517,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0030305","C0086543",0.116558,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0030305","C0332566",0.114059,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0043066","C0003129",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040038","C0013404",0.157236,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0019158","C0019209",0.188867,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0034880","C0003564",0.221816,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040034","C0018834",0.189904,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003615","C0031154",0.180206,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0151818","C0036572",0.221236,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0012963","C0030049",0.029105,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0025587","C0009262",0.153192,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0015772","C0051696",0.11087,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0741439","C1282609",0.124588,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0028351","C0033487",0.048947,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0085593","C0037384",0.235625,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0276185","C0752270",0.045902,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C1257763","C0010592",0.080331,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0023530","C0005740",0.128242,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040165","C0279175",0.189197,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0004153","C0152447",0.157067,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0232197","C0040165",0.103841,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0553735","C0001367",0.041527,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0001911","C0025023",0.190797,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0398623","C0043031",0.127995,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0004153","C0040460",0.169572,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009024","C0037763",0.201281,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0553735","C0027697",0.151535,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013404","C0027358",0.122439,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242723","C0025815",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0006309","C0027358",0.112751,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013428","C0152447",0.232769,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0039730","C0060277",0.067046,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0041296","C0030232",0.166094,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0017887","C0025859",0.02432,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020517","C0025287",0.153434,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242706","C0076275",0.039616,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009806","C0012373",0.039526,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0006840","C0026946",0.156869,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0074554","C0016157",0.069939,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009421","C0003129",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002962","C0858529",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0011053","C0005747",0.104623,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0042384","C0009951",0.084432,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0039070","C0002333",0.098713,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0018081","C0076275",0.024788,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242706","C0076275",0.039616,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0036323","C0242723",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0286651","C0074554",0.168745,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0037384","C0221232",0.181096,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003129","C0004134",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009421","C0086543",0.121487,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0085208","C0002600",0.042193,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003126","C0009806",0.186123,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0018681","C0016382",0.174281,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0741439","C0027497",0.063758,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0005740","C0012772",0.108352,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0376286","C0038187",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0026946","C0025815",0.031083,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0162323","C0003862",0.113508,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0878544","C0002962",0.140402,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C1623038","C0074554",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020175","C0038187",0.297949,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020676","C0009421",0.179358,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242706","C0003129",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0022116","C0022251",0.049254,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003128","C0040485",0.216876,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0041296","C0019079",0.150328,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0232197","C0002962",0.157909,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020676","C0557875",0.194162,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0039128","C0497327",0.141567,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013132","C0085593",0.238713,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003864","C0231236",0.199575,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0011847","C0032617",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0019079","C0018926",0.136384,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0030232","C0001924",0.027801,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0039128","C0018081",0.145501,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0086543","C0231655",0.141733,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0014544","C0024002",0.102574,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0276185","C0037384",0.218351,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0001416","C0038450",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0018834","C0015620",0.10868,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0553735","C0013428",0.23392,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0149651","C0213771",0.03252,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0004096","C0451641",0.141831,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040038","C0043031",0.104689,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0232197","C0018520",0.206298,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0178664","C0033687",0.177617,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0028734","C0011847",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0036572","C0357929",0.073909,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0231655","C0025587",0.251942,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002144","C0009262",0.110156,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0018995","C0003862",0.177208,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002403","C0874161",0.044653,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0025289","C0007561",0.126625,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0032285","C0010520",0.16965,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040038","C0039070",0.153496,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009090","C0017887",0.077188,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040822","C0023570",0.091549,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0014544","C0003126",0.167863,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0024205","C0276185",0.223774,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0085631","C0040165",0.100865,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003128","C0013911",0.298308,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0041834","C0031507",0.108329,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0011175","C0006840",0.190639,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0034642","C0034880",0.206034,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0010137","C0001443",0.031845,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0018681","C0000970",0.029837,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003864","C0025587",0.166637,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0041834","C0040822",0.190732,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0028754","C0037384",0.18423,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013404","C0010520",0.192149,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020517","C0040485",0.157548,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0041948","C0027497",0.166895,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242453","C0392071",0.281223,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0344370","C2004489",0.265166,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0017160","C0036572",0.156991,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009421","C0020456",0.183601,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C1883552","C0013911",0.140215,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0232471","C0020175",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002871","C0060277",0.065134,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002962","C0018834",0.151996,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013404","C0213771",0.040443,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242339","C0032143",0.064201,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020459","C0037384",0.188906,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0023530","C0220892",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0025289","C0025287",0.189897,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C1883552","C0017687",0.058253,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009806","C0042523",0.064437,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0232197","C0004147",0.096689,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242339","C0020473",0.2364,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0043144","C0038450",0.2092,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0043066","C2004489",0.230449,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0030232","C0948786",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0019079","C0033603",0.120869,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0034642","C0016860",0.074162,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002871","C0043031",0.104013,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0016579","C0030554",0.276772,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0246719","C0021641",0.014341,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0023570","C0006982",0.346849,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0011603","C0995182",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009187","C0025815",0.035557,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0005747","C0152149",0.22144,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0557875","C0751229",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0032617","C0162275",0.102082,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040460","C0004134",0.211141,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0024730","C0000970",0.015027,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0029877","C0025287",0.181911,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009024","C0085208",0.048048,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0004134","C0022614",0.134242,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0220892","C0020740",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0016157","C0074554",0.069939,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0028734","C0001962",0.060903,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0026946","C0242453",0.173701,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0497327","C0995182",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013369","C0116569",0.105636,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0032064","C0006644",0.064034,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0034494","C0947651",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0301532","C0001975",0.008477,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0021400","C0032285",0.160066,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0034494","C0234990",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0017536","C0233576",0.246503,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0033860","C0004153",0.146735,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0033497","C0085259",0.035157,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040460","C0076107",0.046972,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0011633","C0026848",0.186763,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0038187","C0008838",0.165805,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003128","C0002453",0.262872,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0276185","C0043066",0.241016,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0001824","C0002871",0.154906,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0040485","C0037763",0.174262,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0557875","C0042523",0.070644,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0357929","C0005740",0.060209,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0018995","C0025023",0.111678,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003128","C0006982",0.055122,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0231451","C0004899",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0001927","C0073992",0.067622,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0003864","C0002726",0.152291,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0010520","C0014563",0.028736,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0015620","C0034665",0.084652,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0042523","C0752270",0.0239,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0014544","C0022116",0.157835,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0007297","C0027497",0.206183,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0043528","C0032064",0.008764,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0025287","C0001367",0.032013,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0000786","C0023860",0.123297,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0014544","C0246719",0.020992,NA,NA,NA,NA
"sct-umls","MayoSRS","C0311394","C0231685",0.149751,NA,NA,NA,NA
"sct-umls","MayoSRS","C0035450","C0034079",0,NA,NA,NA,NA
"sct-umls","MayoSRS","C0409162","C0333286",0.030253,NA,NA,NA,NA
"sct-umls","MayoSRS","C0011849","C0032584",0.091401,NA,NA,NA,NA
"sct-umls","MayoSRS","C0020541","C0027962",0.162865,NA,NA,NA,NA
"sct-umls","MayoSRS","C0018802","C0020541",0.202753,NA,NA,NA,NA
"sct-umls","MayoSRS","C0085649","C0034063",0.201287,NA,NA,NA,NA
"sct-umls","MayoSRS","C0022650","C0041956",0.160347,NA,NA,NA,NA
"sct-umls","MayoSRS","C0004604","C0037944",0.158174,NA,NA,NA,NA
"sct-umls","MayoSRS","C1956089","C0018862",0.148303,NA,NA,NA,NA
"sct-umls","MayoSRS","C0003873","C0035450",0.2086,NA,NA,NA,NA
"sct-umls","MayoSRS","C0009871","C1444657",0.013949,NA,NA,NA,NA
"sct-umls","MayoSRS","C0020971","C0021051",0.082313,NA,NA,NA,NA
"sct-umls","MayoSRS","C0026848","C0011633",0.186763,NA,NA,NA,NA
"sct-umls","MayoSRS","C0360714","C0020473",0.053136,NA,NA,NA,NA
"sct-umls","MayoSRS","C0004093","C0442874",0.178218,NA,NA,NA,NA
"sct-umls","MayoSRS","C0013404","C0231835",0.224285,NA,NA,NA,NA
"sct-umls","MayoSRS","C0034065","C0019079",0.141399,NA,NA,NA,NA
"sct-umls","MayoSRS","C0029408","C0221434",0.079253,NA,NA,NA,NA
"sct-umls","MayoSRS","C0231736","C0231749",0.263613,NA,NA,NA,NA
"sct-umls","MayoSRS","C0332536","C0024796",0.024197,NA,NA,NA,NA
"sct-umls","MayoSRS","C0458343","C0016053",0.035712,NA,NA,NA,NA
"sct-umls","MayoSRS","C0457086","C0003873",0.168108,NA,NA,NA,NA
"sct-umls","MayoSRS","C0038454","C0018989",0.140156,NA,NA,NA,NA
"sct-umls","MayoSRS","C0006121","C1269897",0.023228,NA,NA,NA,NA
"sct-umls","MayoSRS","C0011167","C0031133",0.094777,NA,NA,NA,NA
"sct-umls","MayoSRS","C0011168","C0679317",0,NA,NA,NA,NA
"sct-umls","MayoSRS","C0429103","C0027051",0.008277,NA,NA,NA,NA
"sct-umls","MayoSRS","C1510420","C0041296",0.058198,NA,NA,NA,NA
"sct-umls","MayoSRS","C0027627","C0205699",0,NA,NA,NA,NA
"sct-umls","MayoSRS","C1956391","C0018681",0.191519,NA,NA,NA,NA
"sct-umls","MayoSRS","C0003243","C0443146",0.010531,NA,NA,NA,NA
"sct-umls","MayoSRS","C0034735","C0022116",0.187875,NA,NA,NA,NA
"sct-umls","MayoSRS","C0011644","C0036421",0.527261,NA,NA,NA,NA
"sct-umls","MayoSRS","C0032285","C0332448",0.131281,NA,NA,NA,NA
"sct-umls","MayoSRS","C0020877","C0010346",0.175946,NA,NA,NA,NA
"sct-umls","MayoSRS","C0030472","C1306459",0.099532,NA,NA,NA,NA
"sct-umls","MayoSRS","C0003873","C1396859",0,NA,NA,NA,NA
"sct-umls","MayoSRS","C0027540","C1547030",0,NA,NA,NA,NA
"sct-umls","MayoSRS","C0011991","C0009319",0.148055,NA,NA,NA,NA
"sct-umls","MayoSRS","C0013395","C0030920",0.160582,NA,NA,NA,NA
"sct-umls","MayoSRS","C0009676","C0011253",0.20047,NA,NA,NA,NA
"sct-umls","MayoSRS","C0018524","C0033975",0.230813,NA,NA,NA,NA
"sct-umls","MayoSRS","C0038362","C0149745",0.190537,NA,NA,NA,NA
"sct-umls","MayoSRS","C0034065","C0032285",0.138585,NA,NA,NA,NA
"sct-umls","MayoSRS","C0003873","C0003904",0.035621,NA,NA,NA,NA
"sct-umls","MayoSRS","C1533685","C1253936",0.033494,NA,NA,NA,NA
"sct-umls","MayoSRS","C0042164","C0019740",0.008284,NA,NA,NA,NA
"sct-umls","MayoSRS","C0042384","C0040053",0.13479,NA,NA,NA,NA
"sct-umls","MayoSRS","C0243026","C0020649",0.190149,NA,NA,NA,NA
"sct-umls","MayoSRS","C0042109","C0277942",0.192588,NA,NA,NA,NA
"sct-umls","MayoSRS","C0017196","C0162429",0.050938,NA,NA,NA,NA
"sct-umls","MayoSRS","C0013604","C0017654",0.002558,NA,NA,NA,NA
"sct-umls","MayoSRS","C0009378","C0032584",0.051291,NA,NA,NA,NA
"sct-umls","MayoSRS","C0010137","C1563292",0.016707,NA,NA,NA,NA
"sct-umls","MayoSRS","C0003507","C0006660",0,NA,NA,NA,NA
"sct-umls","MayoSRS","C0024530","C0002438",0.159571,NA,NA,NA,NA
"sct-umls","MayoSRS","C0442874","C0522224",0.161231,NA,NA,NA,NA
"sct-umls","MayoSRS","C0036572","C0018681",0.17557,NA,NA,NA,NA
"sct-umls","MayoSRS","C0333997","C0043352",0.172804,NA,NA,NA,NA
"sct-umls","MayoSRS","C0036202","C0042866",0.069167,NA,NA,NA,NA
"sct-umls","MayoSRS","C0023223","C0042345",0.111008,NA,NA,NA,NA
"sct-umls","MayoSRS","C0080331","C0432601",4.7e-05,NA,NA,NA,NA
"sct-umls","MayoSRS","C0030326","C0023798",0.117743,NA,NA,NA,NA
"sct-umls","MayoSRS","C0003811","C0026264",0.108216,NA,NA,NA,NA
"sct-umls","MayoSRS","C0019054","C1561562",0,NA,NA,NA,NA
"sct-umls","MayoSRS","C0013378","C0011167",0.149384,NA,NA,NA,NA
"sct-umls","MayoSRS","C0013394","C0029965",0.117861,NA,NA,NA,NA
"sct-umls","MayoSRS","C0030842","C0020517",0.094457,NA,NA,NA,NA
"sct-umls","MayoSRS","C0023418","C0038250",0.003299,NA,NA,NA,NA
"sct-umls","MayoSRS","C0376358","C0001109",0.013731,NA,NA,NA,NA
