sct	MiniMayoSRS	Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	RADA	INTRINSIC_RADA	JACCARD	SOKAL	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
sct-umls	UMNSRS_relatedness	C0032143	C0038418	0.741411	0.851271	0.972039	0.333333	0.507399	0.971429	0.972438	0.945598	0.896810	0.923077	C0032144|C1636198		C0032144	C1636198=C0032143->*C1636198*<-C0038418|C0032144=C0032143->*C0032144*<-C0038418
sct-umls	UMNSRS_relatedness	C0717550	C0288171	0.741411	0.650823	0.886225	0.333333	0.203346	0.971429	0.888776	0.795695	0.660709	0.909091	C0521942		C0521942	C0521942=C0717550->*C0521942*<-C0288171
sct-umls	UMNSRS_relatedness	C0702166	C0004134	0.458023	0.284477	0.198743	0.100000	0.038235	0.871429	0.285869	0.110336	0.058389	0.400000	C0037088		C0037088	C0037088=C0702166->C0036502->C0037272->C1290011->C1291044->C1290906->*C0037088*<-C0004134<-C0575091<-C0427350
sct-umls	UMNSRS_relatedness	C0007398	C0027358	0.482823	0.234925	0.059389	0.111111	0.030499	0.885714	0.097545	0.030603	0.015540	0.333333	C2720507		C2720507	C2720507=C0007398->C1291705->C0574125->C0427350->C0037088->*C2720507*<-C0027358<-C1629845<-C0013227
sct-umls	UMNSRS_relatedness	C0003862	C0000970	0.458023	0.256477	0.065324	0.100000	0.033650	0.871429	0.184704	0.033765	0.017172	0.307692	C2720507		C2720507	C2720507=C0003862->C0026858->C0426779->C1290906->C0037088->*C2720507*<-C0000970<-C0280004<-C0003419<-C0013227
sct-umls	UMNSRS_relatedness	C0005747	C0270327	0.510546	0.273458	0.246086	0.125000	0.036360	0.900000	0.247593	0.140307	0.075446	0.533333	C1290906		C1290906	C1290906=C0005747->C0037763->C0427194->*C1290906*<-C0270327<-C0016811<-C0426708<-C1320355
sct-umls	UMNSRS_relatedness	C0085635	C0018681	0.482823	0.287249	0.258413	0.111111	0.038721	0.885714	0.295199	0.148378	0.080134	0.500000	C1290906		C1290906	C1290906=C0085635->C0155001->C0547030->C0042790->C0456753->*C1290906*<-C0018681<-C0578055<-C0458087
sct-umls	UMNSRS_relatedness	C0025289	C0018681	0.510546	0.308630	0.278369	0.125000	0.042688	0.900000	0.363333	0.161689	0.087955	0.533333	C1290906		C1290906	C1290906=C0025289->C0154728->C0007682->C0422878->*C1290906*<-C0018681<-C0578055<-C0458087
sct-umls	UMNSRS_relatedness	C0017628	C0289313	0.621175	0.572218	0.822873	0.200000	0.142072	0.942857	0.828562	0.699052	0.537341	0.833333	C0359086		C0359086	C0359086=C0017628->C0038766->*C0359086*<-C0289313<-C1257987
sct-umls	UMNSRS_relatedness	C0004153	C0858529	0.000000	0.359058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_relatedness	C0003126	C0231617	0.482823	0.390976	0.570292	0.111111	0.062151	0.885714	0.571596	0.398887	0.249131	0.555556	C1291731		C1291731	C1291731=C0003126->C0576646->*C1291731*<-C0231617<-C0578061<-C0423608<-C0578060<-C0030193<-C0234185
sct-umls	UMNSRS_relatedness	C0235250	C0061851	0.458023	0.237315	0.060021	0.100000	0.030833	0.871429	0.107636	0.030939	0.015712	0.307692	C2720507		C2720507	C2720507=C0235250->C0042963->C0012634->C0037088->*C2720507*<-C0061851<-C0360055<-C0003297<-C0017173<-C0013227
sct-umls	UMNSRS_relatedness	C0013456	C1510450	0.000000	0.362495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_relatedness	C0235250	C0027498	0.741411	0.669391	0.895818	0.333333	0.221320	0.971429	0.900114	0.811296	0.682504	0.888889	C0042963		C0042963	C0042963=C0235250->*C0042963*<-C0027498
sct-umls	UMNSRS_relatedness	C0398623	C0019079	0.541977	0.271172	0.188896	0.142857	0.035983	0.914286	0.239406	0.104299	0.055019	0.500000	C0037088		C0037088	C0037088=C0398623->C0005779->C0012634->*C0037088*<-C0019079<-C0235560<-C0019080
sct-umls	UMNSRS_relatedness	C0018834	C0014724	0.541977	0.367947	0.517157	0.142857	0.055953	0.914286	0.520997	0.348761	0.211211	0.666667	C1261141		C1261141	C1261141=C0018834->C0221727->C0577006->*C1261141*<-C0014724<-C0577091<-C0577089
sct-umls	UMNSRS_relatedness	C0028754	C0076275	0.510546	0.239002	0.060470	0.125000	0.031072	0.900000	0.114698	0.031178	0.015836	0.363636	C2720507		C2720507	C2720507=C0028754->C0012634->C0037088->*C2720507*<-C0076275<-C1268854<-C0014432<-C0013227
sct-umls	UMNSRS_relatedness	C0017642	C0020740	0.510546	0.326254	0.388674	0.125000	0.046262	0.900000	0.414708	0.241213	0.137148	0.631579	C0029224		C0029224	C0029224=C0017642->C0038766->C0303848->*C0029224*<-C0020740<-C1626403<-C0579013<-C0576788
sct-umls	UMNSRS_relatedness	C0004153	C0021400	0.510546	0.277573	0.244094	0.125000	0.037049	0.900000	0.262110	0.139013	0.074699	0.533333	C0012634		C0012634	C0012634=C0004153->C0003850->C1285162->*C0012634*<-C0021400<-C0029342<-C0042769<-C0009450
sct-umls	UMNSRS_relatedness	C0231655	C0018520	0.435590	0.277896	0.250006	0.090909	0.037104	0.857143	0.263239	0.142861	0.076925	0.444444	C1290906		C1290906	C1290906=C0231655->C0151825->C0427191->C0426779->*C1290906*<-C0018520<-C1287763<-C0455788<-C1827135<-C0426480<-C0426573
sct-umls	UMNSRS_relatedness	C0019209	C0019214	0.836849	0.940789	0.991091	0.500000	0.763299	0.985714	0.991196	0.982340	0.965292	0.956522	C0019209		C0019209	C0019209=C0019209*<-C0019214
sct-umls	UMNSRS_relatedness	C0751229	C0037384	0.000000	0.359058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_relatedness	C0392071	C0008809	0.435590	0.229653	0.058019	0.090909	0.029774	0.857143	0.074888	0.029876	0.015165	0.285714	C2720507		C2720507	C2720507=C0392071->C0033575->C1302710->C1290853->C0012634->C0037088->*C2720507*<-C0008809<-C1533693<-C0034423<-C0013227
sct-umls	UMNSRS_relatedness	C0016204	C0018520	0.510546	0.343408	0.447256	0.125000	0.050027	0.900000	0.460899	0.288042	0.168253	0.588235	C0426573		C0426573	C0426573=C0016204->C0476288->*C0426573*<-C0018520<-C1287763<-C0455788<-C1827135<-C0426480
sct-umls	UMNSRS_relatedness	C0451641	C0002726	0.578260	0.289620	0.202659	0.166667	0.039142	0.928571	0.303087	0.112755	0.059746	0.545455	C0037088		C0037088	C0037088=C0451641->C1269628->*C0037088*<-C0002726<-C0025517<-C0012634
sct-umls	UMNSRS_relatedness	C0001367	C0070122	0.673698	0.333364	0.419468	0.250000	0.047787	0.957143	0.434293	0.265397	0.153002	0.823529	C1320237		C1320237	C1320237=C0001367->C1319305->*C1320237*<-C0070122
sct-umls	UMNSRS_relatedness	C0016382	C0060277	0.378825	0.229188	0.057900	0.071429	0.029711	0.814286	0.072862	0.029813	0.015132	0.235294	C2720507		C2720507	C2720507=C0016382->C0162819->C0042373->C0263978->C1290853->C0012634->C0037088->*C2720507*<-C0060277<-C1298637<-C0302583<-C0018928<-C0018938<-C0013227
sct-umls	UMNSRS_relatedness	C0152149	C0003564	0.510546	0.331146	0.417715	0.125000	0.047306	0.900000	0.428252	0.263995	0.152070	0.588235	C0574125		C0574125	C0574125=C0152149->C1291681->C1291680->*C0574125*<-C0003564<-C1286686<-C1286658<-C0566622
sct-umls	UMNSRS_relatedness	C0018995	C0003864	0.458023	0.316115	0.279464	0.100000	0.044171	0.871429	0.385658	0.162428	0.088393	0.470588	C0012634		C0012634	C0012634=C0018995->C0282193->C0012715->C0154260->C0025517->*C0012634*<-C0003864<-C1285331<-C1285332<-C1290884
sct-umls	UMNSRS_relatedness	C0149651	C0042878	0.482823	0.228250	0.057660	0.111111	0.029584	0.885714	0.068763	0.029686	0.015066	0.333333	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0042878<-C0018938<-C0013227
sct-umls	UMNSRS_relatedness	C0152149	C0040460	0.541977	0.447816	0.675384	0.142857	0.080547	0.914286	0.675927	0.509872	0.342166	0.727273	C0458087		C0458087	C0458087=C0152149->C0000737->C0578056->*C0458087*<-C0040460<-C0015468<-C0578055
sct-umls	UMNSRS_relatedness	C0232471	C0020175	0.000000	0.362883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_relatedness	C0036396	C0020740	0.415109	0.234387	0.059248	0.083333	0.030424	0.842857	0.095257	0.030528	0.015501	0.266667	C2720507		C2720507	C2720507=C0036396->C0031121->C0027796->C1300028->C0012634->C0037088->*C2720507*<-C0020740<-C0003211<-C0003209<-C0002771<-C0013227
sct-umls	UMNSRS_relatedness	C0006277	C0032285	0.741411	0.661884	0.877746	0.333333	0.213869	0.971429	0.895645	0.782128	0.642209	0.909091	C1290890|C1285331		C1290890	C1290890=C0006277->*C1290890*<-C0032285|C1285331=C0006277->*C1285331*<-C0032285
sct-umls	UMNSRS_relatedness	C0006840	C0025815	0.415109	0.249462	0.063332	0.083333	0.032590	0.842857	0.157268	0.032701	0.016622	0.266667	C2720507		C2720507	C2720507=C0006840->C0276697->C0026946->C0009450->C0012634->C0037088->*C2720507*<-C0025815<-C0017710<-C0001617<-C0360511<-C0013227
sct-umls	UMNSRS_relatedness	C0012265	C0012373	0.621175	0.341102	0.428529	0.200000	0.049504	0.942857	0.454897	0.272693	0.157872	0.777778	C1320237		C1320237	C1320237=C0012265->C0007158->*C1320237*<-C0012373<-C1320166
sct-umls	UMNSRS_relatedness	C0002333	C0024002	0.741411	0.672318	0.900096	0.333333	0.224295	0.971429	0.901816	0.818340	0.692534	0.933333	C0005064|C0360114		C0360114	C0360114=C0002333->*C0360114*<-C0024002|C0005064=C0002333->*C0005064*<-C0024002
sct-umls	UMNSRS_relatedness	C0013404	C0025815	0.415109	0.247778	0.062862	0.083333	0.032341	0.842857	0.150552	0.032451	0.016493	0.266667	C2720507		C2720507	C2720507=C0013404->C1287669->C0577969->C0425442->C1290906->C0037088->*C2720507*<-C0025815<-C0017710<-C0001617<-C0360511<-C0013227
sct-umls	UMNSRS_relatedness	C0020676	C0009421	0.578260	0.336514	0.364517	0.166667	0.048479	0.928571	0.442769	0.222880	0.125417	0.705882	C1285159		C1285159	C1285159=C0020676->C0040128->C0014130->*C1285159*<-C0009421<-C0027765
sct-umls	UMNSRS_relatedness	C0011847	C0032950	0.000000	0.375634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_relatedness	C0040038	C0011603	0.541977	0.357032	0.387649	0.142857	0.053235	0.914286	0.495094	0.240425	0.136638	0.666667	C1285159		C1285159	C1285159=C0040038->C2586211->C0042373->C0007222->*C1285159*<-C0011603<-C1285333
sct-umls	UMNSRS_relatedness	C0030305	C0016204	0.510546	0.285620	0.256934	0.125000	0.038434	0.900000	0.289729	0.147404	0.079566	0.533333	C1290906		C1290906	C1290906=C0030305->C0030286->C0426683->C1320355->*C1290906*<-C0016204<-C0476288<-C0426573
sct-umls	UMNSRS_relatedness	C0014544	C0006949	0.458023	0.250415	0.063599	0.100000	0.032732	0.871429	0.161049	0.032844	0.016696	0.307692	C2720507		C2720507	C2720507=C0014544->C0036572->C0730595->C1290906->C0037088->*C2720507*<-C0006949<-C0003286<-C0007680<-C0013227
sct-umls	UMNSRS_relatedness	C0149651	C0885057	0.435590	0.225574	0.056980	0.090909	0.029226	0.857143	0.056980	0.029326	0.014881	0.285714	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0885057<-C1445146<-C1445102<-C0440016<-C0013227
sct-umls	UMNSRS_relatedness	C0035435	C0917801	0.510546	0.295716	0.260326	0.125000	0.040246	0.900000	0.322978	0.149641	0.080871	0.533333	C0012634		C0012634	C0012634=C0035435->C0026857->C1285159->C1290853->*C0012634*<-C0917801<-C0700201<-C0851578
sct-umls	UMNSRS_relatedness	C0035435	C0032950	0.435590	0.244930	0.062076	0.090909	0.031923	0.857143	0.139071	0.032032	0.016277	0.285714	C2720507		C2720507	C2720507=C0035435->C0026857->C0426779->C1290906->C0037088->*C2720507*<-C0032950<-C0017710<-C0001617<-C0360511<-C0013227
sct-umls	UMNSRS_relatedness	C0011847	C0020456	0.000000	0.385692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_relatedness	C0877781	C0017887	0.435590	0.232411	0.058732	0.090909	0.030151	0.857143	0.086808	0.030255	0.015360	0.285714	C2720507		C2720507	C2720507=C0877781->C2733300->C1531482->C0420206->*C2720507*<-C0017887<-C0360716<-C0042402<-C0003364<-C0007220<-C0013227
sct-umls	UMNSRS_relatedness	C0040038	C0232197	0.541977	0.385552	0.538837	0.142857	0.060632	0.914286	0.560152	0.368772	0.226070	0.700000	C0007222		C0007222	C0007222=C0040038->C2586211->C0042373->*C0007222*<-C0232197<-C0264886<-C0018799
sct-umls	UMNSRS_relatedness	C0019079	C0043031	0.482823	0.228818	0.057805	0.111111	0.029661	0.885714	0.071246	0.029763	0.015106	0.333333	C2720507		C2720507	C2720507=C0019079->C0235560->C0019080->C0037088->*C2720507*<-C0043031<-C0035805<-C0031253<-C0013227
sct-umls	UMNSRS_relatedness	C0029456	C0246719	0.435590	0.237442	0.060055	0.090909	0.030851	0.857143	0.108172	0.030957	0.015722	0.285714	C2720507		C2720507	C2720507=C0029456->C0005940->C0427191->C0426779->C1290906->C0037088->*C2720507*<-C0246719<-C0012544<-C0521941<-C0013227
sct-umls	UMNSRS_relatedness	C0002962	C0032143	0.482823	0.231977	0.058619	0.111111	0.030092	0.885714	0.084941	0.030195	0.015329	0.333333	C2720507		C2720507	C2720507=C0002962->C1300028->C0012634->C0037088->*C2720507*<-C0032143<-C1636198<-C0360722<-C0013227
sct-umls	UMNSRS_relatedness	C0012833	C0015672	0.673698	0.596511	0.835312	0.250000	0.158722	0.957143	0.849524	0.717199	0.559088	0.800000	C0424575|C1286942		C1286942	C0424575=C0012833->*C0424575*<-C0015672<-C1282984|C1286942=C0012833->*C1286942*<-C0015672<-C1282984
sct-umls	UMNSRS_relatedness	C0004134	C0009806	0.435590	0.269520	0.187702	0.090909	0.035713	0.857143	0.233439	0.103571	0.054614	0.375000	C0037088		C0037088	C0037088=C0004134->C0575091->C0427350->*C0037088*<-C0009806<-C0016807<-C0021831<-C0266805<-C1302710<-C1290853<-C0012634
sct-umls	UMNSRS_relatedness	C0026946	C0009187	0.621175	0.484182	0.638191	0.200000	0.095082	0.942857	0.729805	0.468635	0.306024	0.714286	C0009450		C0009450	C0009450=C0026946->*C0009450*<-C0009187<-C0033740<-C0030499
sct-umls	UMNSRS_relatedness	C0036396	C0231236	0.458023	0.255826	0.178034	0.100000	0.033550	0.871429	0.182196	0.097715	0.051367	0.400000	C0037088		C0037088	C0037088=C0036396->C0031121->C0027796->C1300028->C0012634->*C0037088*<-C0231236<-C1282984<-C0424575<-C1287406
sct-umls	UMNSRS_relatedness	C0009014	C0025859	0.541977	0.468715	0.695546	0.142857	0.088604	0.914286	0.707977	0.533209	0.363521	0.750000	C1320237|C0003364|C0004382		C0003364	C0004382=C0009014->C0360167->C0039052->*C0004382*<-C0025859<-C0304516<-C0001645|C1320237=C0009014->C0360167->C0039052->*C1320237*<-C0025859<-C0304516<-C0001645|C0003364=C0009014->C1268904->C0304523->*C0003364*<-C0025859<-C0304516<-C0001645
sct-umls	UMNSRS_relatedness	C0065374	C0072973	0.741411	0.639328	0.877005	0.333333	0.192957	0.971429	0.881259	0.780951	0.640623	0.909091	C0003015		C0003015	C0003015=C0065374->*C0003015*<-C0072973
sct-umls	UMNSRS_relatedness	C0003615	C0007546	0.362586	0.231236	0.058427	0.066667	0.029990	0.800000	0.081748	0.030093	0.015276	0.222222	C2720507		C2720507	C2720507=C0003615->C0578878->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0007546<-C0304317<-C2266959<-C0026458<-C0279516<-C0003204<-C0013227
sct-umls	UMNSRS_relatedness	C0007561	C0007557	0.621175	0.609087	0.857489	0.200000	0.168093	0.942857	0.859496	0.750531	0.600680	0.857143	C2266959		C2266959	C2266959=C0007561->C0304320->*C2266959*<-C0007557<-C0304319
sct-umls	UMNSRS_relatedness	C0877781	C0000970	0.482823	0.241348	0.061101	0.111111	0.031406	0.885714	0.124421	0.031513	0.016009	0.333333	C2720507		C2720507	C2720507=C0877781->C2733300->C1531482->C0420206->*C2720507*<-C0000970<-C0280004<-C0003419<-C0013227
sct-umls	UMNSRS_relatedness	C0070166	C0043031	0.673698	0.330734	0.416404	0.250000	0.047217	0.957143	0.427122	0.262948	0.151376	0.823529	C1320237		C1320237	C1320237=C0070166->*C1320237*<-C0043031<-C0010206
sct-umls	UMNSRS_relatedness	C0017160	C0013369	0.673698	0.473770	0.701344	0.250000	0.090672	0.957143	0.715282	0.540053	0.369913	0.880000	C0021831		C0021831	C0021831=C0017160->*C0021831*<-C0013369<-C0178238
sct-umls	UMNSRS_relatedness	C0014544	C0019209	0.621175	0.356396	0.440705	0.200000	0.053081	0.942857	0.493546	0.282631	0.164572	0.750000	C1302710		C1302710	C1302710=C0014544->C0006111->*C1302710*<-C0019209<-C0023895
sct-umls	UMNSRS_relatedness	C0020639	C0020175	0.482823	0.258534	0.179913	0.111111	0.033967	0.885714	0.192586	0.098849	0.051994	0.428571	C0037088		C0037088	C0037088=C0020639->C0025517->C0012634->*C0037088*<-C0020175<-C0566580<-C0559899<-C0574125<-C0427350
sct-umls	UMNSRS_relatedness	C0013404	C0073992	0.415109	0.247508	0.062787	0.083333	0.032301	0.842857	0.149469	0.032411	0.016473	0.266667	C2720507		C2720507	C2720507=C0013404->C1287669->C0577969->C0425442->C1290906->C0037088->*C2720507*<-C0073992<-C1272573<-C0039052<-C0004382<-C0013227
sct-umls	UMNSRS_relatedness	C0028978	C0025598	0.621175	0.345360	0.433543	0.200000	0.050475	0.942857	0.465929	0.276767	0.160609	0.777778	C1320237		C1320237	C1320237=C0028978->C0358591->*C1320237*<-C0025598<-C0005382
sct-umls	UMNSRS_relatedness	C0032285	C0025289	0.741411	0.442746	0.603161	0.333333	0.078706	0.971429	0.667681	0.431804	0.275351	0.875000	C1285331		C1285331	C1285331=C0032285->*C1285331*<-C0025289
sct-umls	UMNSRS_relatedness	C0025815	C0032950	0.741411	0.606021	0.849106	0.333333	0.165759	0.971429	0.857117	0.737779	0.584508	0.937500	C0017711|C0017710		C0017711	C0017710=C0025815->*C0017710*<-C0032950|C0017711=C0025815->*C0017711*<-C0032950
sct-umls	UMNSRS_relatedness	C0022116	C0286651	0.458023	0.238229	0.060264	0.100000	0.030962	0.871429	0.111469	0.031068	0.015779	0.307692	C2720507		C2720507	C2720507=C0022116->C1276288->C0425560->C1290906->C0037088->*C2720507*<-C0286651<-C0360714<-C0014432<-C0013227
sct-umls	UMNSRS_relatedness	C0025587	C0009014	0.458023	0.230809	0.058317	0.100000	0.029932	0.871429	0.079901	0.030034	0.015246	0.307692	C2720507		C2720507	C2720507=C0025587->C0151825->C0427191->C0426779->C1290906->C0037088->*C2720507*<-C0009014<-C1629845<-C0013227
sct-umls	UMNSRS_relatedness	C0231655	C0017887	0.396269	0.232411	0.058732	0.076923	0.030151	0.828571	0.086808	0.030255	0.015360	0.250000	C2720507		C2720507	C2720507=C0231655->C0151825->C0427191->C0426779->C1290906->C0037088->*C2720507*<-C0017887<-C0360716<-C0042402<-C0003364<-C0007220<-C0013227
sct-umls	UMNSRS_relatedness	C0026946	C0005716	0.741411	0.615474	0.831185	0.333333	0.173063	0.971429	0.864346	0.711135	0.551753	0.857143	C0026946		C0026946	C0026946=C0026946*<-C0005716<-C0276697
sct-umls	UMNSRS_relatedness	C0027497	C0061851	0.435590	0.240313	0.060822	0.090909	0.031258	0.857143	0.120144	0.031365	0.015932	0.285714	C2720507		C2720507	C2720507=C0027497->C1261141->C0426573->C1290906->C0037088->*C2720507*<-C0061851<-C0360055<-C0003297<-C0017173<-C0013227
sct-umls	UMNSRS_relatedness	C1883552	C0074554	0.482823	0.230685	0.058285	0.111111	0.029915	0.885714	0.079366	0.030017	0.015237	0.333333	C2720507		C2720507	C2720507=C1883552->C0442795->C0442719->C1285164->*C2720507*<-C0074554<-C0360714<-C0014432<-C0013227
sct-umls	UMNSRS_relatedness	C0079083	C0008838	0.741411	0.852950	0.972699	0.333333	0.511300	0.971429	0.972865	0.946849	0.899062	0.900000	C0206135|C1443631|C1443632		C1443632	C0206135=C0079083->*C0206135*<-C0008838|C1443631=C0079083->*C1443631*<-C0008838|C1443632=C0079083->*C1443632*<-C0008838
sct-umls	UMNSRS_relatedness	C0442874	C0039128	0.510546	0.393440	0.414110	0.125000	0.062853	0.900000	0.576702	0.261122	0.150167	0.588235	C0012634|C1290853		C1290853	C0012634=C0442874->C0027765->C1285159->C1290853->*C0012634*<-C0039128<-C0036916<-C0009450|C1290853=C0442874->C0027765->C1285159->*C1290853*<-C0039128<-C0037974<-C0004623<-C0578491
sct-umls	UMNSRS_relatedness	C0039128	C0220892	0.000000	0.401098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_relatedness	C0022251	C0025859	0.621175	0.344532	0.432567	0.200000	0.050284	0.942857	0.463802	0.275972	0.160074	0.777778	C1320237		C1320237	C1320237=C0022251->*C1320237*<-C0025859<-C0304516<-C0001645
sct-umls	UMNSRS_relatedness	C0013090	C0220892	0.000000	0.369900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	UMNSRS_relatedness	C0041948	C0020740	0.458023	0.236496	0.059804	0.100000	0.030719	0.871429	0.104192	0.030824	0.015653	0.307692	C2720507		C2720507	C2720507=C0041948->C0025517->C0012634->C0037088->*C2720507*<-C0020740<-C0003211<-C0003209<-C0002771<-C0013227
sct-umls	UMNSRS_relatedness	C0034642	C0010520	0.578260	0.266596	0.185602	0.166667	0.035240	0.928571	0.222765	0.102294	0.053904	0.545455	C0037088		C0037088	C0037088=C0034642->C0425542->C1291005->C0427350->*C0037088*<-C0010520
sct-umls	UMNSRS_relatedness	C0231451	C0020175	0.541977	0.300313	0.331506	0.142857	0.041099	0.914286	0.337616	0.198686	0.110301	0.571429	C0427350		C0427350	C0427350=C0231451->C0575102->*C0427350*<-C0020175<-C0566580<-C0559899<-C0574125
sct-umls	UMNSRS_relatedness	C0152149	C0246719	0.458023	0.227400	0.057443	0.100000	0.029470	0.871429	0.065037	0.029571	0.015007	0.307692	C2720507		C2720507	C2720507=C0152149->C0567248->C1320355->C1290906->C0037088->*C2720507*<-C0246719<-C0012544<-C0521941<-C0013227
sct-umls	UMNSRS_relatedness	C0030305	C0086543	0.510546	0.294789	0.259478	0.125000	0.040076	0.900000	0.319988	0.149081	0.080544	0.533333	C0012634		C0012634	C0012634=C0030305->C1285331->C1285332->C1290884->*C0012634*<-C0086543<-C0154777<-C1285162
sct-umls	UMNSRS_relatedness	C0030305	C0332566	0.510546	0.264286	0.183957	0.125000	0.034870	0.900000	0.214229	0.101295	0.053350	0.461538	C0037088		C0037088	C0037088=C0030305->C1285331->C1285332->C1290884->C0012634->*C0037088*<-C0332566<-C0332563
